#Data,Import,Orgánica,Área,Funcional,Económica,Nom terc.,Text lliure,Document
2016-03-30,130.0,08,Cultura,,,"JARILLO MOLINA, ANA BELEN","SESSIÓ HORA DEL CONTE """"UN GARBUIX D'EMOCIONS"""" A LA BIBLIOTECA EL 19/02/16",03-2016
2016-03-30,4.83,02,Serveis generals,,,"JM BRUNEAU ESPAÑA, S.A.",MATERIAL OFICINA,237.647
2016-03-30,250.98,02,Serveis generals,,,"JM BRUNEAU ESPAÑA, S.A.",MATERIAL OFICINA,237.564
2016-03-30,121.0,08,Cultura,,,"LES ANTONIETES TEATRE, S.L.","TERTÚLIA """"UN TRAMVIA ANOMENAT DESIG"""" A LA BIBLIOTECA EL 16/02/16",A16-03
2016-03-30,96.03,08,Cultura,,,"LYRECO ESPAÑA, SA. ( OFISERVICE - ANTALIS )",MATERIAL CULTURA PER NETEJA OBJETES MUSEU,7310277838
2016-03-30,322.59,02,Serveis generals,,,"LYRECO ESPAÑA, SA. ( OFISERVICE - ANTALIS )",MATERIAL OFICINA,7310277837
2016-03-30,37.58,11,Educació,,,"MARCTECNIC POLINYA, S. L.",MATERIAL ESCOLA GINESTA,60228
2016-03-30,38.5,12,Àrea d'atenció a les persones,,,"MARCTECNIC POLINYA, S. L.",MATERIAL SERVEIS SOCIALS,60233
2016-03-30,37.58,11,Educació,,,"MARCTECNIC POLINYA, S. L.",MATERIAL ESCOLA BADABADOC,60227
2016-03-30,202.5,11,Educació,,,"MAS SALA, ISABEL",V JORNADA EDUCACIÓ INFANTIL,1
2016-03-30,304.92,14,Dona i igualtat,,,"MAYOR MARTIN, MARIA DEL PILAR - RAISMA",SAMARRETAS DONA.,16103
2016-03-30,175.0,21,Gent gran,,,MONTSERRAT GURRI,TALLER CORAL FEBRER 2016,2/16
2016-03-30,502.15,03,Seguretat ciutadana,,,"MUELAS NAVARRETE, RAFAEL - GRUAS SANTA COLOMA",SERVEI GRÚA FEBRER 2016,1 160009
2016-03-30,66.16,08,Cultura,,,PAPERERIA MARIA CRISTINA GRUP,"C. negro. Máq. 505546 Mod. MX-M232D Contador: anterior 19821 , actual 25500 - FOTOCOPIADORA BIBLIOTECA",1050055
2016-03-30,340.84,18,Serveis de manteniment d'edificis i inversions,,,"PLANA FÀBREGA SABADELL, SL",PRÒRROGA CONTRACTE RECEPCIÓ ALARMES CODIFICADES CAN GAVARRA,FSSAB1600277
2016-03-30,89.54,18,Serveis de manteniment d'edificis i inversions,,,"PLANA FÀBREGA SABADELL, SL",REPARACIÓ ALARMA PG. SANLLEHY S/N CAMP DE FUTBOL,FPSAB1600345
2016-03-30,24549.18,06,Serveis municipals i via pública,,,"PROCEDIMIENTO DE ASEO URBANO PAU, S.A.",SERVEI MANTENIMENT JARDINERIA FEBRER 2016,P 00002
2016-03-30,32.43,11,Educació,,,"PRODER,S.A.",GUANTS EBM BADABADOC,1 178928
2016-03-30,32.43,11,Educació,,,"PRODER,S.A.",GUANTS EBM GINESTA,1 178929
2016-03-30,352.0,21,Gent gran,,,RIPOLLET BUS S.L.,TRASLLAT SORTIDA GENT GRAN 29/02/16 - 07/3/2016,RIP2016A03-0025
2016-03-30,429.0,21,Gent gran,,,RIPOLLET BUS S.L.,TRASLLAT GENT GRAN A L'AEROPORT (01/02/16 I 15/02/16),RIP2016A02-0025
2016-03-30,151.25,01,Presidència-Òrgans de govern,,,"RUÍZ CARMONA, NADIA (EL JARDINET DE LES FADES)",CENTRE FLORAL FUNERARI ,0002
2016-03-30,11.0,06,Serveis municipals i via pública,,,"SANTOS JORGE, S.A.",SERVEICONTENIDORS DE 7M3 PER LA RECOLLIDA DE RESTES VEGETALS FEBRER 2016,2016 191
2016-03-30,69.6,18,Serveis de manteniment d'edificis i inversions,,,"SERVICIOS JAF, SA",NETEJA VIVERS PRIVATIUS CAN GAVARRA FEBRER 2016,V0/ 616
2016-03-30,53.1,06,Serveis municipals i via pública,,,"SERVICIOS JAF, SA",NETEJA EDIFICIS MUNICIPALS FEBRER 2016,V0/ 617
2016-03-30,1077.37,06,Serveis municipals i via pública,,,"SERVICIOS JAF, SA",NETEJA EDIFICIS MUNICIPALS FEBRER 2016,V0/ 617
2016-03-30,1441.59,06,Serveis municipals i via pública,,,"SERVICIOS JAF, SA",NETEJA EDIFICIS MUNICIPALS FEBRER 2016,V0/ 617
2016-03-30,1111.97,06,Serveis municipals i via pública,,,"SERVICIOS JAF, SA",NETEJA EDIFICIS MUNICIPALS FEBRER 2016,V0/ 617
2016-03-30,5238.94,06,Serveis municipals i via pública,,,"SERVICIOS JAF, SA",NETEJA EDIFICIS MUNICIPALS FEBRER 2016,V0/ 617
2016-03-30,5416.0,06,Serveis municipals i via pública,,,"SERVICIOS JAF, SA",NETEJA EDIFICIS MUNICIPALS FEBRER 2016,V0/ 617
2016-03-30,2921.19,06,Serveis municipals i via pública,,,"SERVICIOS JAF, SA",NETEJA EDIFICIS MUNICIPALS FEBRER 2016,V0/ 617
2016-03-30,991.38,06,Serveis municipals i via pública,,,"SERVICIOS JAF, SA",NETEJA EDIFICIS MUNICIPALS FEBRER 2016,V0/ 617
2016-03-30,811.81,06,Serveis municipals i via pública,,,"SERVICIOS JAF, SA",NETEJA EDIFICIS MUNICIPALS FEBRER 2016,V0/ 617
2016-03-30,398.34,06,Serveis municipals i via pública,,,"SERVICIOS JAF, SA",NETEJA EDIFICIS MUNICIPALS FEBRER 2016,V0/ 617
2016-03-30,3545.75,06,Serveis municipals i via pública,,,"SERVICIOS JAF, SA",NETEJA EDIFICIS MUNICIPALS FEBRER 2016,V0/ 617
2016-03-30,658.42,06,Serveis municipals i via pública,,,"SERVICIOS JAF, SA",SERVEI NETEJA CAN GAVARRA FEBRER 2016,V0/ 615
2016-03-30,362.27,02,Serveis generals,,,SERVICIOS MICROINFORMÁTICA S.A.,TÒNERS FOTOCOPIADORA EBM GINESTA,16C1 003955
2016-03-30,70533.28,06,Serveis municipals i via pública,,,"SERVICIOS SEMAT, S.A.",RECOLLIDA I GESTIÓ RESIDUS I NETEJA VIÀRIA FEBRER 2016,
2016-03-30,337.44,02,Serveis generals,,,"SERVI-TRANS POLINYA, S.L.",SERVEI MISSATGERIA DESEMBRE 2015,A00040919
2016-03-30,122.05,02,Serveis generals,,,"SERVI-TRANS POLINYA, S.L.",SERVEI MISSATGERIA MARÇ 2015,A00038458
2016-03-30,185.09,02,Serveis generals,,,SOLUCIONES INFORMATICAS ISGO,MANTENIMENT INFORMÀTIC FEBRER 2016,160053
2016-03-30,1205.16,02,Serveis generals,,,SOLUCIONES INFORMATICAS ISGO,RENOVACIÓ ANTIVIRUS AD 465/16,160087
2016-03-30,375.1,08,Cultura,,,"SUMINISTRES INDUSTRIALS SM, S.L. ( K2)","LLOGUER FEBRER MÒDULS PREFABRICATS C/ ESCOLES, 2  (ENTITATS)",166/16
2016-03-30,66.55,07,Medi ambient,,,"SUMINISTRES INDUSTRIALS SM, S.L. ( K2)",LLOGUER FEBRER MÒDUL PREFABRICAT C/ JOAN MIRÓ DEIXALLERIA,165/16
2016-03-30,355.74,11,Educació,,,"SUMINISTRES INDUSTRIALS SM, S.L. ( K2)",LLOGUER FEBRER MÒDULS PREFABRICATS ESCOLA POLINYÀ,167/16
2016-03-30,402.75,02,Serveis generals,,,TELEFONICA DE ESPAÑA,Detalle de conceptos( 1 Ene. 16 - 31 Ene. 16 ) Facturacio LOT3 Gener 2016,60A6RR006666
2016-03-30,66.07,03,Seguretat ciutadana,,,TELEFONICA DE ESPAÑA,Detalle de conceptos( 1 Ene. 16 - 31 Ene. 16 ) Facturacio LOT3 Gener 2016,60A6RR006666
2016-03-30,71.73,20,Promoció econòmica,,,TELEFONICA DE ESPAÑA,Detalle de conceptos( 1 Ene. 16 - 31 Ene. 16 ) Facturacio LOT3 Gener 2016,60A6RR006666
2016-03-30,41.26,08,Cultura,,,TELEFONICA DE ESPAÑA,Detalle de conceptos( 1 Ene. 16 - 31 Ene. 16 ) Facturacio LOT3 Gener 2016,60A6RR006666
2016-03-30,105.12,10,Joventut,,,TELEFONICA DE ESPAÑA,Detalle de conceptos( 1 Ene. 16 - 31 Ene. 16 ) Facturacio LOT3 Gener 2016,60A6RR006666
2016-03-30,55.66,12,Àrea d'atenció a les persones,,,TELEFONICA DE ESPAÑA,Detalle de conceptos( 1 Ene. 16 - 31 Ene. 16 ) Facturacio LOT3 Gener 2016,60A6RR006666
2016-03-30,108.78,13,Esports,,,TELEFONICA DE ESPAÑA,Detalle de conceptos( 1 Ene. 16 - 31 Ene. 16 ) Facturacio LOT3 Gener 2016,60A6RR006666
2016-03-30,57.6,18,Serveis de manteniment d'edificis i inversions,,,TELEFONICA DE ESPAÑA,Detalle de conceptos( 1 Ene. 16 - 31 Ene. 16 ) Facturacio LOT3 Gener 2016,60A6RR006666
2016-03-30,63.53,08,Cultura,,,TELEFONICA DE ESPAÑA,Detalle de conceptos( 1 Ene. 16 - 31 Ene. 16 ) Facturacio LOT3 Gener 2016,60A6RR006666
2016-03-30,41.25,18,Serveis de manteniment d'edificis i inversions,,,TELEFONICA DE ESPAÑA,Detalle de conceptos( 1 Ene. 16 - 31 Ene. 16 ) Facturacio LOT3 Gener 2016,60A6RR006666
2016-03-30,2.95,02,Serveis generals,,,TELEFONICA DE ESPAÑA,FACTURACION CONCERTADA VARIABLE MODALIDAD: CONCURS DADES - Abono/Ref.Factura: 021896001 - Periodo regular de cuotas: 01/,60-B698-010945
2016-03-30,5.86,03,Seguretat ciutadana,,,TELEFONICA DE ESPAÑA,FACTURACION CONCERTADA VARIABLE MODALIDAD: CONCURS DADES - Abono/Ref.Factura: 021896001 - Periodo regular de cuotas: 01/,60-B698-010945
2016-03-30,2.01,20,Promoció econòmica,,,TELEFONICA DE ESPAÑA,FACTURACION CONCERTADA VARIABLE MODALIDAD: CONCURS DADES - Abono/Ref.Factura: 021896001 - Periodo regular de cuotas: 01/,60-B698-010945
2016-03-30,0.39,08,Cultura,,,TELEFONICA DE ESPAÑA,FACTURACION CONCERTADA VARIABLE MODALIDAD: CONCURS DADES - Abono/Ref.Factura: 021896001 - Periodo regular de cuotas: 01/,60-B698-010945
2016-03-30,5.53,10,Joventut,,,TELEFONICA DE ESPAÑA,FACTURACION CONCERTADA VARIABLE MODALIDAD: CONCURS DADES - Abono/Ref.Factura: 021896001 - Periodo regular de cuotas: 01/,60-B698-010945
2016-03-30,10.03,12,Àrea d'atenció a les persones,,,TELEFONICA DE ESPAÑA,FACTURACION CONCERTADA VARIABLE MODALIDAD: CONCURS DADES - Abono/Ref.Factura: 021896001 - Periodo regular de cuotas: 01/,60-B698-010945
2016-03-30,164.7,11,Educació,,,TELEFONICA DE ESPAÑA,FACTURACION CONCERTADA VARIABLE MODALIDAD: CONCURS DADES - Abono/Ref.Factura: 021896001 - Periodo regular de cuotas: 01/,60-B698-010945
2016-03-30,14.5,13,Esports,,,TELEFONICA DE ESPAÑA,FACTURACION CONCERTADA VARIABLE MODALIDAD: CONCURS DADES - Abono/Ref.Factura: 021896001 - Periodo regular de cuotas: 01/,60-B698-010945
2016-03-30,60.77,08,Cultura,,,TELEFONICA DE ESPAÑA,FACTURACION CONCERTADA VARIABLE MODALIDAD: CONCURS DADES - Abono/Ref.Factura: 021896001 - Periodo regular de cuotas: 01/,60-B698-010945
2016-03-30,67.84,11,Educació,,,TELEFONICA DE ESPAÑA,FACTURACION CONCERTADA VARIABLE MODALIDAD: CONCURS DADES - Abono/Ref.Factura: 021896001 - Periodo regular de cuotas: 01/,60-B698-010945
2016-03-30,0.66,18,Serveis de manteniment d'edificis i inversions,,,TELEFONICA DE ESPAÑA,FACTURACION CONCERTADA VARIABLE MODALIDAD: CONCURS DADES - Abono/Ref.Factura: 021896001 - Periodo regular de cuotas: 01/,60-B698-010945
2016-03-30,0.4,02,Serveis generals,,,TELEFONICA DE ESPAÑA,FACTURACION CONCERTADA VARIABLE MODALIDAD: CONCURS DADES - Abono/Ref.Factura: 021896001 - Periodo regular de cuotas: 01/,60-A698-010991
2016-03-30,1.99,03,Seguretat ciutadana,,,TELEFONICA DE ESPAÑA,FACTURACION CONCERTADA VARIABLE MODALIDAD: CONCURS DADES - Abono/Ref.Factura: 021896001 - Periodo regular de cuotas: 01/,60-A698-010991
2016-03-30,2.03,20,Promoció econòmica,,,TELEFONICA DE ESPAÑA,FACTURACION CONCERTADA VARIABLE MODALIDAD: CONCURS DADES - Abono/Ref.Factura: 021896001 - Periodo regular de cuotas: 01/,60-A698-010991
2016-03-30,3.98,08,Cultura,,,TELEFONICA DE ESPAÑA,FACTURACION CONCERTADA VARIABLE MODALIDAD: CONCURS DADES - Abono/Ref.Factura: 021896001 - Periodo regular de cuotas: 01/,60-A698-010991
2016-03-30,13.73,10,Joventut,,,TELEFONICA DE ESPAÑA,FACTURACION CONCERTADA VARIABLE MODALIDAD: CONCURS DADES - Abono/Ref.Factura: 021896001 - Periodo regular de cuotas: 01/,60-A698-010991
2016-03-30,7.24,12,Àrea d'atenció a les persones,,,TELEFONICA DE ESPAÑA,FACTURACION CONCERTADA VARIABLE MODALIDAD: CONCURS DADES - Abono/Ref.Factura: 021896001 - Periodo regular de cuotas: 01/,60-A698-010991
2016-03-30,209.44,11,Educació,,,TELEFONICA DE ESPAÑA,FACTURACION CONCERTADA VARIABLE MODALIDAD: CONCURS DADES - Abono/Ref.Factura: 021896001 - Periodo regular de cuotas: 01/,60-A698-010991
2016-03-30,12.85,13,Esports,,,TELEFONICA DE ESPAÑA,FACTURACION CONCERTADA VARIABLE MODALIDAD: CONCURS DADES - Abono/Ref.Factura: 021896001 - Periodo regular de cuotas: 01/,60-A698-010991
2016-03-30,20.12,08,Cultura,,,TELEFONICA DE ESPAÑA,FACTURACION CONCERTADA VARIABLE MODALIDAD: CONCURS DADES - Abono/Ref.Factura: 021896001 - Periodo regular de cuotas: 01/,60-A698-010991
2016-03-30,61.91,11,Educació,,,TELEFONICA DE ESPAÑA,FACTURACION CONCERTADA VARIABLE MODALIDAD: CONCURS DADES - Abono/Ref.Factura: 021896001 - Periodo regular de cuotas: 01/,60-A698-010991
2016-03-30,0.9,18,Serveis de manteniment d'edificis i inversions,,,TELEFONICA DE ESPAÑA,FACTURACION CONCERTADA VARIABLE MODALIDAD: CONCURS DADES - Abono/Ref.Factura: 021896001 - Periodo regular de cuotas: 01/,60-A698-010991
2016-03-30,128.31,02,Serveis generals,,,TELEFONICA DE ESPAÑA,Detalle de conceptos( 1 Ene. 16 - 31 Ene. 16 ) Serveis Telefonia Gener 2016 ( FACT. RESTA DE SERVEIS ),60A6RR007081
2016-03-30,81.8,03,Seguretat ciutadana,,,TELEFONICA DE ESPAÑA,Detalle de conceptos( 1 Ene. 16 - 31 Ene. 16 ) Serveis Telefonia Gener 2016 ( FACT. RESTA DE SERVEIS ),60A6RR007081
2016-03-30,17.4,20,Promoció econòmica,,,TELEFONICA DE ESPAÑA,Detalle de conceptos( 1 Ene. 16 - 31 Ene. 16 ) Serveis Telefonia Gener 2016 ( FACT. RESTA DE SERVEIS ),60A6RR007081
2016-03-30,22.4,10,Joventut,,,TELEFONICA DE ESPAÑA,Detalle de conceptos( 1 Ene. 16 - 31 Ene. 16 ) Serveis Telefonia Gener 2016 ( FACT. RESTA DE SERVEIS ),60A6RR007081
2016-03-30,166.45,12,Àrea d'atenció a les persones,,,TELEFONICA DE ESPAÑA,Detalle de conceptos( 1 Ene. 16 - 31 Ene. 16 ) Serveis Telefonia Gener 2016 ( FACT. RESTA DE SERVEIS ),60A6RR007081
2016-03-30,217.65,11,Educació,,,TELEFONICA DE ESPAÑA,Detalle de conceptos( 1 Ene. 16 - 31 Ene. 16 ) Serveis Telefonia Gener 2016 ( FACT. RESTA DE SERVEIS ),60A6RR007081
2016-03-30,21.48,13,Esports,,,TELEFONICA DE ESPAÑA,Detalle de conceptos( 1 Ene. 16 - 31 Ene. 16 ) Serveis Telefonia Gener 2016 ( FACT. RESTA DE SERVEIS ),60A6RR007081
2016-03-30,94.63,08,Cultura,,,TELEFONICA DE ESPAÑA,Detalle de conceptos( 1 Ene. 16 - 31 Ene. 16 ) Serveis Telefonia Gener 2016 ( FACT. RESTA DE SERVEIS ),60A6RR007081
2016-03-30,75.18,11,Educació,,,TELEFONICA DE ESPAÑA,Detalle de conceptos( 1 Ene. 16 - 31 Ene. 16 ) Serveis Telefonia Gener 2016 ( FACT. RESTA DE SERVEIS ),60A6RR007081
2016-03-30,5.05,11,Educació,,,"TELEFONICA MOVILES, SA (MOVISTAR)",Movistar - Tipus de contracte: Contracte M2M GPRS Pimes - Nº de linies: 1 - Lineas Facturadas: 630646715 - ,28-C6M0-777968
2016-03-30,908.71,18,Serveis de manteniment d'edificis i inversions,,,"TRANSPORTES Y EXCAVACIONES RIBERA, S.A.",TREBALLS ESCOLA PERE CALDERS,Emit- 48831
2016-03-30,399.97,02,Serveis generals,,,"UNIVERSAL PREVENCIÓN Y SALUD, SOCIEDAD DE PREVENCIÓN, S.L.U.",PREVENCIÓ RISCOS (01/03/2016 - 31/03/2016 ),F16029020
2016-03-30,1057.12,06,Serveis municipals i via pública,,,"URBE SBD,SL",MANTENIMENT JOCS INFANTILS I SALUDABLES FEBRER 2016,1 103364
2016-03-30,1680.0,03,Seguretat ciutadana,,,"USIS GUIRAO, S.L.",3 ARMILLES POLICIA,F16 0092
2016-03-30,1000.0,20,Promoció econòmica,,,"VACUNE GLOBAL EBUSSINES, SL",CONSULTORIA I DESENVOLUPAMENT WEB CAN GAVARRA,FA1601-0208
2016-03-30,55.13,02,Serveis generals,,,"VODAFONE ESPAÑA, SAU",FACTURACIÓ DE FEBRER 2016 DE TELEFONS FIXES 23 LINEAS,CI0823694859
2016-03-30,4.08,20,Promoció econòmica,,,"VODAFONE ESPAÑA, SAU",FACTURACIÓ DE FEBRER 2016 DE TELEFONS FIXES 23 LINEAS,CI0823694859
2016-03-30,0.49,12,Àrea d'atenció a les persones,,,"VODAFONE ESPAÑA, SAU",FACTURACIÓ DE FEBRER 2016 DE TELEFONS FIXES 23 LINEAS,CI0823694859
2016-03-30,132.57,12,Àrea d'atenció a les persones,,,"VODAFONE ESPAÑA, SAU",FACTURACIÓ DE FEBRER 2016 DE TELEFONS FIXES 23 LINEAS,CI0823694859
2016-03-30,44.87,02,Serveis generals,,,"VODAFONE ESPAÑA, SAU",Total sevicio ( .||https://efact.eacat.cat/bustia?emisorId=125 ),CI0819042031
2016-03-30,5.54,20,Promoció econòmica,,,"VODAFONE ESPAÑA, SAU",Total sevicio ( .||https://efact.eacat.cat/bustia?emisorId=125 ),CI0819042031
2016-03-30,2.65,12,Àrea d'atenció a les persones,,,"VODAFONE ESPAÑA, SAU",Total sevicio ( .||https://efact.eacat.cat/bustia?emisorId=125 ),CI0819042031
2016-03-30,98.53,12,Àrea d'atenció a les persones,,,"VODAFONE ESPAÑA, SAU",Total sevicio ( .||https://efact.eacat.cat/bustia?emisorId=125 ),CI0819042031
2016-03-30,2472.08,02,Serveis generals,,,"WOLTERS KLUWER ESPAÑA, SA",SUBSCRIPCIÓ DEL 03/2016 AL 02/2017,33 10015327
2016-04-05,726.0,15,Salut i consum ,,,ASSOCIACIO OLESCAN,SERVEI DE RECOLLIDA ANIMALS GENER 2016,NF106
2016-04-15,557.81,18,Serveis de manteniment d'edificis i inversions,,,"ADO URBAN FURNITURE, S.L.",5 PILONES VIA PÚBLICA,URBAN16 278
2016-04-15,1007.5,16,Serveis socials,,,"ARES ESPAI DE CUINA I MENJADOR, S.L.",AJUTS MENJADOR ESCOLA PERE CALDERS,MJ150A003599
2016-04-15,10519.74,02,Serveis generals,,,"AULOCE, S.A. ( ESPUBLICO )",QUOTA SERVEI I MANTENIMENT GESTIONA - Periodo cubierto hasta el 28/02/2017.,66 2350
2016-04-15,92.94,02,Serveis generals,,,"BORDELL SARRO, Mª FRANCISCA",HONORARIS RECURS CONTENCIÓS ADM. NOVA CASA PROCON SL PROCED.454-2013,41/2016
2016-04-15,314.7,02,Serveis generals,,,"BORDELL SARRO, Mª FRANCISCA",HONORARIS CONTENCIÓS ADMINISTRATIU HÉCTOR JALA IRIGOYEN PROCED. 88-2013 EXP. A-20130297 8compensació provisio fons fra.,40/2016
2016-04-15,314.7,02,Serveis generals,,,"BORDELL SARRO, Mª FRANCISCA",HONORARIS CONTENCIÓS ADMINISTRATIU COYMA PROCED. 390-2014 (compensació provisio fons fra. 41/2016),39/2016
2016-04-15,3.88,20,Promoció econòmica,,,CAN GAVARRA,LLADRE TRIPLE INTERRUPTOR CAN GAVARRA - BESTRETA,160069
2016-04-15,11.75,20,Promoció econòmica,,,CAN GAVARRA,VARIS PER INAUGURACIÓ FASE 2 - BESTRETA,TIQUET
2016-04-15,19.5,20,Promoció econòmica,,,CAN GAVARRA,ARRANJAMENTS FLORALS INAUGURACIÓ FASE 2 - BESTRETA,6/16
2016-04-15,24.29,20,Promoció econòmica,,,CAN GAVARRA,VARIS CAN GAVARRA - BESTRETA,A-V2016-00000558630
2016-04-15,54.87,18,Serveis de manteniment d'edificis i inversions,,,"CANALS BOLAÑOS, ALICIA",MATERIAL MANTENIMENT CENTRE CÍVIC,160049
2016-04-15,98.31,18,Serveis de manteniment d'edificis i inversions,,,"CANALS BOLAÑOS, ALICIA",MATERIAL MANTENIMENT ESCOLA ROSER CAPDEVILA,160052
2016-04-15,21.26,18,Serveis de manteniment d'edificis i inversions,,,"CANALS BOLAÑOS, ALICIA","MATERIAL MANTENIMENT Centre de formació El Roure, Albaran 160028",160008
2016-04-15,66.32,18,Serveis de manteniment d'edificis i inversions,,,"CANALS BOLAÑOS, ALICIA",MATERIAL MANTENIMENT ROURE,160050
2016-04-15,67.72,18,Serveis de manteniment d'edificis i inversions,,,"CANALS BOLAÑOS, ALICIA",MATERIAL MANTENIMENT CAMP DE FUTBOL,160053
2016-04-15,119.57,18,Serveis de manteniment d'edificis i inversions,,,"CANALS BOLAÑOS, ALICIA",MATERIAL MANTENIMENT ESCOLA POLINYÀ,160054
2016-04-15,27.79,18,Serveis de manteniment d'edificis i inversions,,,"CANALS BOLAÑOS, ALICIA","MATERIAL MANTENIMENT EBM Badabadoc, albarán: 160121 / Badabadoc, albarán: 160121",160014
2016-04-15,22.35,18,Serveis de manteniment d'edificis i inversions,,,"CANALS BOLAÑOS, ALICIA",MATERIAL MANTENIMENT ESCOLA PERE CALDERS,160051
2016-04-15,383.13,18,Serveis de manteniment d'edificis i inversions,,,"CANNON HYGIENE, S.A.",SERVEI MANTENIMENT UNITATS HIGIENICO SANITÀRIES ESCOLA PERE CALDERS I ROSER CAPDEVILA,FAC/1601 5458
2016-04-15,1606.88,15,Salut i consum ,,,"CARPINTERIA HNOS. GALAMBA, SL",CANVIAR TERRA MÒDUL PREFABRICAT REFUGI GATS,1643
2016-04-15,290.67,18,Serveis de manteniment d'edificis i inversions,,,"CATALANA DE CLIMA I C.LLONCH,S.L.",CORRECTIU CLIMA CAMP DE FUTBOL,360055
2016-04-15,792.04,18,Serveis de manteniment d'edificis i inversions,,,"CATALANA DE CLIMA I C.LLONCH,S.L.",CORRECTIUS CLIMA LOCAL AAPP,160162
2016-04-15,1284.32,18,Serveis de manteniment d'edificis i inversions,,,"CATALANA DE CLIMA I C.LLONCH,S.L.",MANTENIMENT CLIMA CAMP DE FUTBOL,1 160165
2016-04-15,278.34,18,Serveis de manteniment d'edificis i inversions,,,"CATALANA DE CLIMA I C.LLONCH,S.L.",CORRECTIU CLIMA EBM GINESTA (2015),160163
2016-04-15,903.75,17,Ocupació,,,"CEREZO AVILA, MARTA",CURS D'ANGLÈS A1 I A2 CFGS FEBRER 2016,
2016-04-15,3804.39,06,Serveis municipals i via pública,,,"CESPA GESTIÓN DE RESIDUOS, S.A.",Periode de facturacio: 01/02/2016 a 29/02/2016 UTILITZACIà DE LA PLANTA DE CAN BARBA. TRACTAMENT FORM,16J9PZ000053
2016-04-15,1024.4,09,"Comunicació, participació ciutadana i qualitat democràtica",,,"CLOS MOLINA, FRANCESC   (DEDEDE COMUNICACIÓ GRÀFICA I VISUAL)",Butlletí Municipal d'informació ciutadana de Polinyà. Número 131. Febrer-març de 2016. 16 pàgines.,14
2016-04-15,353.6,09,"Comunicació, participació ciutadana i qualitat democràtica",,,"CLOS MOLINA, FRANCESC   (DEDEDE COMUNICACIÓ GRÀFICA I VISUAL)",Maquetació de l'agenda d'informació municipal i ciutadana de Polinyà. 16 pàgines. Agenda n.89. Mes de març de 2016,17
2016-04-15,80.0,18,Serveis de manteniment d'edificis i inversions,,,"COMUNITAT DE PROPIETARIS C/PIRINEOS, 8",MANTENIMENT COMUNITAT LOCAL C/ PIRINEUS 2N TRIMESTRE 2016,
2016-04-15,622.52,02,Serveis generals,,,Consorci Administració Oberta Cat,www.polinya.cat / GESTIONA,A 4726
2016-04-15,131.75,02,Serveis generals,,,DIPUTACIO DE BARCELONA,TAXA PUBLICACIÓ LICITACIÓ DE LA CONFECCIÓ DEL BUTLLETÍ I AGNEDA D'ACTIVITATS POLINYÀ,201602001359L
2016-04-15,290.4,02,Serveis generals,,,"DURAN-SINDREU ASES. EGAL Y TRIBUT, S.C.P.",Honoraris professionals pel nostre assessorament / jurídic en matèria fiscal i tributària,FACT2-12 2/160031
2016-04-15,338.07,18,Serveis de manteniment d'edificis i inversions,,,"ECA, Entidad Colaboradora de la Administración, S.L.U.",INSPECCIÓ PERIÒDICA ASCENSOR EBM BADABADOC I AJUNTAMENT,16657167
2016-04-15,435.0,02,Serveis generals,,,"EL PERIODICO CATALUNYA, S.L.U.",SUBSCRIPCIÓ AL PERIODICO DE CATALUNYA - CAS DEL 20/03/16 AL 19/03/17,321.374
2016-04-15,582.55,16,Serveis socials,,,"ENDERMAR COLECTIVIDADES, SL",AJUTS MENJADOR ESCOLA ROSER CAPDEVILA FEBRER 2016,1690093
2016-04-15,8.16,06,Serveis municipals i via pública,,,"FOMENT DEL RECICLATGE, S.A.",LLOGUER CÀRREGA FRONTAL CONTENIDORS CEMENTIRI FEBRER 2016,FR/16-441246
2016-04-15,545.31,16,Serveis socials,,,"ILBA,S.L.",BANC D'ALIMENTS,0400001011
2016-04-15,214.17,17,Ocupació,,,"INMOVE IT SOLUTIONS, S.L.",REVISIÓ PROBLEMES XARXA ROURE,A 2016/A/160112
2016-04-15,1610.44,18,Serveis de manteniment d'edificis i inversions,,,"JOMAG, SL",LLOGUER LOCAL BRIGADA ABRIL 2016,0126
2016-04-15,240.0,06,Serveis municipals i via pública,,,"JORDI L'ESPIGOL JARDINER, S.L.",MANTENIMENT ABRES I DESBROÇ MARGES CAMPS QUE ENVOLTEN EL PÀRQUING DE CAN GAVARRA GENER I FEBRER 2016,9395
2016-04-15,80.0,06,Serveis municipals i via pública,,,"JORDI L'ESPIGOL JARDINER, S.L.",MANTENIMENT JARDINERIA CAN GAVARRA (AMPLIACIÓ),9396
2016-04-15,2297.69,06,Serveis municipals i via pública,,,"JORDI L'ESPIGOL JARDINER, S.L.",MANTENIMENT JARDINERIA FEBRER 2016,9397
2016-04-15,400.0,21,Gent gran,,,"LLOBET VILANOVA, BIBIANA",SERVEI PERRUQUERIA CASAL DE LA GENT GRAN DURANT L'ANY 2013,3/2016
2016-04-15,400.0,21,Gent gran,,,"LLOBET VILANOVA, BIBIANA",SERVEI PERRUQUERIA CASAL DE LA GENT GRAN DURANT L'ANY 2015,1/2016
2016-04-15,400.0,21,Gent gran,,,"LLOBET VILANOVA, BIBIANA",SERVEI PERRUQUERIA CASAL DE LA GENT GRAN DURANT L'ANY 2014,2/2016
2016-04-15,16.61,18,Serveis de manteniment d'edificis i inversions,,,MACOPOL,MATERIAL MANTENIMENT PISTA PETANCA,160025
